timestamp,respiration_rate_mean,respiration_rate_var,movement_fast_filtered_custom_mean,heart_rate_mean,heart_rate_var,external_heart_rate_mean,external_heart_rate_var,external_spo2_mean,external_spo2_var,external_spo2_min,signal_quality_mean,distance_mean,motion_data_count,light_ambient_mean,sound_amplitude_mean,temperature_ambient_mean,pressure_mean,humidity_mean,indoor_air_quality_mean,epoch_duration,sleep_stage
2023-12-19 04:47:10.882000+00:00,16.18,1.23695,0,0,0,0,0,0,0,0,5.7,0.72,30,0,26,18.12,99656,51.79,32.5,29.909,1
2023-12-19 04:47:40.791000+00:00,15.432,0.05137,0,0,0,0,0,0,0,0,6,0.73,30,0,22,18.12,99655.34,51.77,34.25,29.906,1
2023-12-19 04:48:10.697000+00:00,16.105,0.43138,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.12,99655,51.77,32.67,29.908,1
2023-12-19 04:48:40.605000+00:00,16.072,0.41,0,0,0,0,0,0,0,0,6,0.72,30,0,26,18.12,99656,51.76,33.38,29.908,1
2023-12-19 04:49:10.513000+00:00,16.1,0.2673,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.12,99656,51.82,33.48,29.904,1
2023-12-19 04:49:40.417000+00:00,16.074,0.07023,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.11,99655.34,51.85,33.94,29.909,1
2023-12-19 04:50:10.326000+00:00,16.539,0.4125,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.12,99657,51.84,36.84,29.907,1
2023-12-19 04:50:40.233000+00:00,16.376,0.23703,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.11,99654.66,51.84,36.72,29.906,1
2023-12-19 04:51:10.139000+00:00,16.707,0.17981,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.11,99659.34,51.84,34.66,29.908,1
2023-12-19 04:51:40.047000+00:00,16.133,0.27364,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.11,99655,51.87,36.59,29.907,1
2023-12-19 04:52:09.954000+00:00,17.376,0.61009,0,0,0,0,0,0,0,0,5.63,0.72,30,0,22,18.1,99655.34,51.87,37.36,29.908,1
2023-12-19 04:52:39.862000+00:00,15.704,0.03589,0,0,0,0,0,0,0,0,6,0.72,30,0,26,18.11,99655.34,51.83,36.43,29.907,1
2023-12-19 04:53:09.769000+00:00,16.525,0.44901,0,0,0,0,0,0,0,0,5.87,0.72,30,0,22,18.11,99658.66,51.86,36.88,29.906,1
2023-12-19 04:53:39.675000+00:00,16.196,0.16982,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.1,99656,51.84,38.44,29.909,1
2023-12-19 04:54:09.584000+00:00,16.631,0.08762,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.11,99656,51.84,36.79,30.905,1
2023-12-19 04:54:40.489000+00:00,16.894,1.01896,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.1,99654,51.82,37.29,29.904,1
2023-12-19 04:55:10.393000+00:00,16.243,0.11784,0,0,0,0,0,0,0,0,6,0.71,30,0,22,18.11,99654,51.84,36.19,29.907,1
2023-12-19 04:55:40.300000+00:00,15.779,0.10657,0,0,0,0,0,0,0,0,6,0.72,30,0,22,18.1,99658,51.85,32.89,29.908,1
2023-12-19 04:56:10.208000+00:00,15.854,0.17727,0,0,0,0,0,0,0,0,6,0.72,30,0,26,18.1,99656,51.8,36.07,30.905,1
2023-12-19 04:56:41.113000+00:00,16.595,0.69576,60.2,0,0,0,0,0,0,0,5.33,0.58,30,0,50,18.1,99656,51.8,36.23,29.907,1
2023-12-19 04:57:11.020000+00:00,0,0,0,0,0,0,0,0,0,0,6.43,0.63,30,0,22,18.1,99656,51.8,34.12,29.906,2
2023-12-19 04:57:40.926000+00:00,14.581,2.08998,0,0,0,0,0,0,0,0,7.23,0.66,30,0,29,18.1,99656,51.8,36.69,29.909,2
2023-12-19 04:58:10.835000+00:00,14.839,0.01271,0,0,0,0,0,0,0,0,4.2,0.64,30,0,22,18.1,99653.34,51.82,37.55,29.907,2
2023-12-19 04:58:40.742000+00:00,13.936,0.21227,0,0,0,0,0,0,0,0,6,0.76,30,0,22,18.09,99653.34,51.83,36.06,29.907,2
2023-12-19 04:59:10.649000+00:00,15.131,0.64329,0,0,0,0,0,0,0,0,6,0.64,30,0,22,18.09,99656,51.8,35.7,29.908,2
2023-12-19 04:59:40.557000+00:00,14.669,0.22714,0,0,0,0,0,0,0,0,6,0.73,30,0,22,18.09,99656,51.82,34.86,29.905,2
2023-12-19 05:00:10.462000+00:00,15.476,0.55939,0,0,0,0,0,0,0,0,6,0.64,30,0,22,18.09,99658,51.81,35.74,29.908,2
2023-12-19 05:00:40.370000+00:00,15.276,0.70189,0,0,0,0,0,0,0,0,6.1,0.64,30,0,22,18.09,99660,51.8,37.01,29.906,2
2023-12-19 05:01:10.276000+00:00,15.891,0.13925,0,0,0,0,0,0,0,0,6.27,0.64,30,0,22,18.09,99659,51.78,35.08,29.907,2
2023-12-19 05:01:40.183000+00:00,15.177,0.11971,0,0,0,0,0,0,0,0,6,0.64,30,0,26,18.09,99660,51.82,36.14,29.908,2
2023-12-19 05:02:10.091000+00:00,15.685,0.26144,0,0,0,0,0,0,0,0,6.03,0.63,30,0,29,18.09,99661.34,51.87,35.78,29.907,2
2023-12-19 05:02:39.998000+00:00,14.722,1.57385,0,0,0,0,0,0,0,0,6.17,0.76,30,0,26,18.09,99662,51.87,35.88,29.907,2
2023-12-19 05:03:09.905000+00:00,14.971,0.60393,0,0,0,0,0,0,0,0,6,0.66,30,0,22,18.09,99662.66,51.84,35.11,29.908,2
2023-12-19 05:03:39.813000+00:00,15.735,0.48604,0,0,0,0,0,0,0,0,6,0.61,30,0,26,18.09,99663.34,51.79,34.91,29.906,2
2023-12-19 05:04:09.719000+00:00,16.966,0.09952,0,0,0,0,0,0,0,0,6,0.61,30,0,22,18.08,99662.66,51.78,37.98,29.909,2
2023-12-19 05:04:39.628000+00:00,15.02,2.09658,0,0,0,0,0,0,0,0,5.2,0.63,30,0,35,18.08,99663,51.8,37.57,29.909,2
2023-12-19 05:05:09.537000+00:00,14.489,0.21596,0,0,0,0,0,0,0,0,3.63,0.78,30,0,22,18.08,99661.34,51.81,37.08,29.906,2
2023-12-19 05:05:39.443000+00:00,17.317,0.43352,0,0,0,0,0,0,0,0,6.3,0.62,30,0,37,18.09,99658,51.81,39.32,29.905,2
2023-12-19 05:06:09.348000+00:00,16.564,2.31565,0,0,0,0,0,0,0,0,6,0.61,30,0,26,18.08,99655.34,51.83,40.06,29.907,2
2023-12-19 05:06:39.255000+00:00,16.311,0.72821,0,0,0,0,0,0,0,0,6,0.61,30,0,22,18.07,99652,51.85,40.26,29.908,2
2023-12-19 05:07:09.163000+00:00,16.179,0.14545,0,0,0,0,0,0,0,0,6,0.61,30,0,22,18.08,99652.66,51.83,40.55,29.909,2
2023-12-19 05:07:39.072000+00:00,17.234,1.38749,0,0,0,0,0,0,0,0,6,0.67,30,0,22,18.08,99655.34,51.78,40.9,29.905,2
2023-12-19 05:08:08.977000+00:00,16.122,4.76309,0,0,0,0,0,0,0,0,4.23,0.77,30,0,26,18.07,99654,51.81,41.32,29.907,2
2023-12-19 05:08:38.884000+00:00,17.035,1.50085,67.31,0,0,0,0,0,0,0,5.8,0.6,30,0,39,18.08,99654,51.78,40.02,29.907,4
2023-12-19 05:09:08.791000+00:00,0,0,28.64,0,0,0,0,0,0,0,4.5,0.63,30,0,26,18.07,99658,51.85,38.8,29.91,4
2023-12-19 05:09:38.701000+00:00,15.673,0.38989,0,0,0,0,0,0,0,0,2.07,0.81,30,0,26,18.06,99655.34,51.86,39.11,29.904,2
2023-12-19 05:10:08.605000+00:00,15.629,0.0172,0,0,0,0,0,0,0,0,1,0.82,30,0,26,18.06,99657,51.87,40.6,29.907,2
2023-12-19 05:10:38.512000+00:00,16.059,0.20212,0,0,0,0,0,0,0,0,6.5,0.8,30,0,26,18.05,99653.34,51.88,39.49,29.91,2
2023-12-19 05:11:08.422000+00:00,15.343,0.76264,0,0,0,0,0,0,0,0,5.5,0.82,30,0,22,18.05,99658,51.83,39.52,29.907,2
2023-12-19 05:11:38.329000+00:00,15.35,0.14324,0,0,0,0,0,0,0,0,5.77,0.82,30,0,26,18.05,99659,51.86,39.57,29.904,2
2023-12-19 05:12:08.233000+00:00,16.114,0.1006,0,0,0,0,0,0,0,0,6,0.81,30,0,22,18.05,99662.66,51.83,39.97,29.908,2
2023-12-19 05:12:38.141000+00:00,16.342,0.07833,0,0,0,0,0,0,0,0,6.43,0.81,30,0,22,18.06,99661.34,51.78,39.47,29.909,2
2023-12-19 05:13:08.050000+00:00,15.914,0.68881,0,0,0,0,0,0,0,0,6.37,0.81,30,0,22,18.05,99664,51.76,39.61,29.908,2
2023-12-19 05:13:37.958000+00:00,15.706,0.19956,0,0,0,0,0,0,0,0,7,0.81,30,0,22,18.05,99664,51.78,39.55,29.905,2
2023-12-19 05:14:07.863000+00:00,15.863,0.05613,0,0,0,0,0,0,0,0,6.77,0.81,30,0,22,18.05,99667.34,51.8,37.22,29.906,2
2023-12-19 05:14:37.769000+00:00,15.375,0.07769,0,0,0,0,0,0,0,0,7,0.81,30,0,22,18.05,99667.34,51.76,38.08,29.91,2
2023-12-19 05:15:07.679000+00:00,16.474,0.21369,0,0,0,0,0,0,0,0,6.03,0.82,30,0,22,18.05,99668,51.75,39.04,29.907,2
2023-12-19 05:15:37.586000+00:00,15.556,0.07858,0,0,0,0,0,0,0,0,6.57,0.81,30,0,22,18.04,99667.34,51.77,38.91,29.905,2
2023-12-19 05:16:07.491000+00:00,16.364,0.27172,0,0,0,0,0,0,0,0,6.03,0.82,30,0,22,18.05,99667.34,51.75,38.31,29.907,2
2023-12-19 05:16:37.398000+00:00,15.389,0.22743,0,0,0,0,0,0,0,0,6.37,0.81,30,0,22,18.05,99664.66,51.75,38.61,29.91,2
2023-12-19 05:17:07.308000+00:00,16.012,0.02949,0,0,0,0,0,0,0,0,6.17,0.81,30,0,22,18.05,99664,51.74,39.82,29.906,2
2023-12-19 05:17:37.214000+00:00,16.136,0.37684,0,0,0,0,0,0,0,0,6,0.82,30,0,22,18.04,99667.34,51.76,37.51,29.906,2
2023-12-19 05:18:07.120000+00:00,15.423,0.17999,0,0,0,0,0,0,0,0,6,0.82,30,0,22,18.04,99667.34,51.77,37.6,29.907,2
2023-12-19 05:18:37.027000+00:00,15.939,0.09089,0,0,0,0,0,0,0,0,6.27,0.82,30,0,26,18.04,99669.5,51.74,37.45,29.909,2
2023-12-19 05:19:06.936000+00:00,15.865,0.29164,0,0,0,0,0,0,0,0,6,0.81,30,0,26,18.03,99668.66,51.77,38.45,29.907,2
2023-12-19 05:19:36.843000+00:00,16.101,0.06704,0,0,0,0,0,0,0,0,6,0.82,30,0,22,18.03,99668.66,51.76,38.19,29.907,2
2023-12-19 05:20:06.750000+00:00,15.807,0.05732,0,0,0,0,0,0,0,0,6.57,0.81,30,0,22,18.03,99668,51.79,37.12,29.906,2
2023-12-19 05:20:36.656000+00:00,14.757,0.07451,38.38,0,0,0,0,0,0,0,8,0.66,30,0,31,18.03,99668.5,51.8,36.44,29.909,2
2023-12-19 05:21:06.565000+00:00,16.634,1.39659,0,0,0,0,0,0,0,0,5.1,0.62,30,0,22,18.02,99669.66,51.81,36.49,29.905,2
2023-12-19 05:21:36.470000+00:00,14.683,0.187,0,0,0,0,0,0,0,0,6.83,0.61,30,0,26,18.02,99669,51.82,36.77,29.906,2
2023-12-19 05:22:06.376000+00:00,15.668,0.43906,0,0,0,0,0,0,0,0,7,0.61,30,0,22,18.01,99669,51.82,36.08,30.905,2
2023-12-19 05:22:37.281000+00:00,15.358,0.13202,47.6,0,0,0,0,0,0,0,6.4,0.61,30,0,31,18.02,99670,51.8,37.63,29.91,2
2023-12-19 05:23:07.191000+00:00,14.322,0.80159,0,0,0,0,0,0,0,0,7.5,0.76,30,0,22,18.01,99670.66,51.83,37.78,29.906,2
2023-12-19 05:23:37.097000+00:00,14.92,0.16139,0,0,0,0,0,0,0,0,8.1,0.76,30,0,22,18,99669.66,51.85,37.87,29.907,2
2023-12-19 05:24:07.004000+00:00,14.906,0.05,0,0,0,0,0,0,0,0,8.9,0.76,30,0,22,18.01,99668,51.85,37.23,29.906,2
2023-12-19 05:24:36.910000+00:00,15.93,0.22658,0,0,0,0,0,0,0,0,9,0.76,30,0,22,18,99666.34,51.86,36.88,29.909,2
2023-12-19 05:25:06.819000+00:00,15.471,0.38177,0,0,0,0,0,0,0,0,9,0.76,30,0,22,18.01,99666,51.81,37.32,29.907,2
2023-12-19 05:25:36.726000+00:00,16.012,0.14072,0,0,0,0,0,0,0,0,9,0.76,30,0,22,18,99668.66,51.79,34.89,29.905,2
2023-12-19 05:26:06.631000+00:00,15.611,0.09012,0,0,0,0,0,0,0,0,9.23,0.76,30,0,22,18,99671,51.77,35.17,29.907,2
2023-12-19 05:26:36.538000+00:00,15.107,0.10223,0,0,0,0,0,0,0,0,9.13,0.76,30,0,22,18.01,99670.34,51.76,34.77,29.91,2
2023-12-19 05:27:06.448000+00:00,15.933,0.66306,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99670,51.78,35.05,29.907,2
2023-12-19 05:27:36.355000+00:00,16.31,0.48022,0,0,0,0,0,0,0,0,8.9,0.76,30,0,22,17.99,99672.34,51.83,32.68,29.904,2
2023-12-19 05:28:06.259000+00:00,15.927,0.10619,0,0,0,0,0,0,0,0,9,0.76,30,0,26,17.99,99674,51.82,33.46,29.907,2
2023-12-19 05:28:36.166000+00:00,15.63,0.24015,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99671.66,51.8,35.86,29.911,2
2023-12-19 05:29:06.077000+00:00,16.232,0.31105,0,0,0,0,0,0,0,0,9,0.76,30,0,26,17.98,99671,51.8,35.54,29.906,2
2023-12-19 05:29:35.983000+00:00,15.388,0.24912,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99671,51.8,35.33,29.905,2
2023-12-19 05:30:05.888000+00:00,15.093,0.11595,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99670.34,51.8,35.64,29.907,2
2023-12-19 05:30:35.795000+00:00,15.487,0.06251,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99669.66,51.79,34.36,29.91,2
2023-12-19 05:31:05.705000+00:00,15.478,0.45355,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.99,99672.34,51.79,34.14,29.905,2
2023-12-19 05:31:35.610000+00:00,17.152,1.59181,0,0,0,0,0,0,0,0,8.57,0.76,30,0,22,17.98,99671,51.77,35.04,29.907,2
2023-12-19 05:32:05.517000+00:00,15.015,0.14888,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.98,99672.34,51.77,34.71,29.906,2
2023-12-19 05:32:35.423000+00:00,15.602,0.0216,0,0,0,0,0,0,0,0,9,0.76,30,0,22,17.98,99671.66,51.74,35.94,29.909,2
2023-12-19 05:33:05.332000+00:00,15.285,0.58862,0,0,0,0,0,0,0,0,8.77,0.73,30,0,31,17.98,99673,51.73,35.76,29.906,2
2023-12-19 05:33:35.238000+00:00,0,0,0,0,0,0,0,0,0,0,9.63,0.59,30,0,26,17.97,99669,51.72,34.74,29.908,2
2023-12-19 05:34:05.146000+00:00,14.518,0.1388,0,0,0,0,0,0,0,0,10,0.61,30,0,22,17.97,99669.34,51.73,34.8,29.906,2
2023-12-19 05:34:35.052000+00:00,16.26,4.10217,0,0,0,0,0,0,0,0,9.23,0.61,30,0,22,17.97,99666.66,51.73,34.63,29.91,2
2023-12-19 05:35:04.962000+00:00,14.05,0.17019,0,0,0,0,0,0,0,0,7.37,0.61,30,0,31,17.96,99665,51.75,34.68,29.907,2
2023-12-19 05:35:34.869000+00:00,15.197,0.4021,0,0,0,0,0,0,0,0,8.93,0.61,30,0,22,17.96,99666,51.73,32.81,29.906,2
2023-12-19 05:36:04.775000+00:00,14.485,0.22608,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.96,99664.66,51.72,35.36,29.909,2
2023-12-19 05:36:34.684000+00:00,15.007,0.04706,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.97,99667,51.7,36.5,29.906,2
2023-12-19 05:37:04.590000+00:00,15.658,0.12999,0,0,0,0,0,0,0,0,8.93,0.61,30,0,22,17.96,99669.34,51.71,36.22,29.908,2
2023-12-19 05:37:34.498000+00:00,14.962,0.28798,0,0,0,0,0,0,0,0,8.9,0.61,30,0,22,17.95,99668.34,51.72,37.06,29.905,2
2023-12-19 05:38:04.403000+00:00,15.45,0.04731,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.96,99671.66,51.72,34.62,29.909,2
2023-12-19 05:38:34.312000+00:00,15.243,0.13081,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.95,99674,51.71,35.49,29.907,2
2023-12-19 05:39:04.219000+00:00,15.273,1.17654,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.95,99673.66,51.72,36.6,29.907,2
2023-12-19 05:39:34.126000+00:00,15.26,0.24006,0,0,0,0,0,0,0,0,8.1,0.61,30,0,22,17.95,99670.34,51.7,34.66,29.906,2
2023-12-19 05:40:04.032000+00:00,15.371,0.33506,0,0,0,0,0,0,0,0,9,0.61,30,0,22,17.95,99668,51.69,37.32,29.909,2
2023-12-19 05:40:33.941000+00:00,15.423,0.47714,0,0,0,0,0,0,0,0,8.53,0.61,30,0,22,17.95,99667.34,51.68,37.64,29.907,2
2023-12-19 05:41:03.848000+00:00,15.755,0.55678,0,0,0,0,0,0,0,0,8.87,0.61,30,0,22,17.94,99671,51.7,34.72,29.906,2
2023-12-19 05:41:33.754000+00:00,15.035,0.15671,0,0,0,0,0,0,0,0,8.93,0.61,30,0,22,17.95,99671.66,51.67,34.66,29.906,2
2023-12-19 05:42:03.660000+00:00,15.298,0.31422,43.44,0,0,0,0,0,0,0,7.67,0.63,30,0,34,17.94,99676,51.68,36.29,29.908,2
2023-12-19 05:42:33.568000+00:00,0,0,21.3,0,0,0,0,0,0,0,4.97,0.76,30,0,29,17.95,99678.34,51.68,36.17,29.908,2
2023-12-19 05:43:03.476000+00:00,12.176,0.03388,0,0,0,0,0,0,0,0,7.33,0.79,30,0,22,17.94,99678.34,51.7,35.56,29.907,2
2023-12-19 05:43:33.383000+00:00,14.716,1.00707,0,0,0,0,0,0,0,0,7.43,0.79,30,0,22,17.95,99676.34,51.66,36.24,29.907,2
2023-12-19 05:44:03.290000+00:00,15.007,0.94377,0,0,0,0,0,0,0,0,7.17,0.79,30,0,22,17.95,99677,51.66,36.11,29.908,2
2023-12-19 05:44:33.198000+00:00,16.196,0.71825,0,0,0,0,0,0,0,0,7,0.78,30,0,22,17.94,99673,51.71,35.07,29.907,2
2023-12-19 05:45:03.105000+00:00,16.69,0.50729,0,0,0,0,0,0,0,0,6.93,0.78,30,0,22,17.94,99673.66,51.69,35.67,29.907,3
2023-12-19 05:45:33.012000+00:00,18.722,0.80827,0,0,0,0,0,0,0,0,6.3,0.78,30,0,22,17.94,99677,51.69,34.11,29.905,3
2023-12-19 05:46:02.917000+00:00,16.458,2.46012,0,0,0,0,0,0,0,0,7.5,0.78,30,0,22,17.95,99679.66,51.63,34.68,29.907,3
2023-12-19 05:46:32.824000+00:00,16.439,1.46115,0,0,0,0,0,0,0,0,6.77,0.78,30,0,22,17.94,99678.34,51.64,35.66,29.91,3
2023-12-19 05:47:02.734000+00:00,16.58,2.18267,0,0,0,0,0,0,0,0,7.63,0.78,30,0,22,17.94,99677,51.61,36.68,29.906,3
2023-12-19 05:47:32.640000+00:00,15.784,1.08565,0,0,0,0,0,0,0,0,6.63,0.78,30,0,22,17.94,99677,51.62,35.94,29.906,3
2023-12-19 05:48:02.546000+00:00,15.903,4.76733,0,0,0,0,0,0,0,0,6.93,0.78,30,0,22,17.93,99676.34,51.64,33.84,29.908,3
2023-12-19 05:48:32.454000+00:00,12.544,0.00276,0,0,0,0,0,0,0,0,6.27,0.79,30,0,22,17.94,99678.34,51.6,35.74,29.908,3
2023-12-19 05:49:02.362000+00:00,16.8,1.77275,0,0,0,0,0,0,0,0,6.13,0.78,30,0,22,17.93,99678,51.61,35.44,29.905,3
2023-12-19 05:49:32.267000+00:00,16.254,1.25843,0,0,0,0,0,0,0,0,5.97,0.78,30,0,26,17.93,99680.34,51.6,36.19,29.906,3
2023-12-19 05:50:02.173000+00:00,0,0,11.09,0,0,0,0,0,0,0,6.07,0.77,30,0,22,17.93,99679.66,51.58,36.3,29.908,3
2023-12-19 05:50:32.081000+00:00,0,0,0,0,0,0,0,0,0,0,3.32,0.73,30,0,22,17.93,99679,51.58,35.3,29.91,3
2023-12-19 05:51:01.991000+00:00,16.823,3.61709,0,0,0,0,0,0,0,0,3.2,0.75,30,0,22,17.92,99681,51.56,35.49,29.907,3
2023-12-19 05:51:31.898000+00:00,17.624,0.8618,0,0,0,0,0,0,0,0,4.07,0.76,30,0,22,17.92,99679,51.56,35.79,29.904,3
2023-12-19 05:52:01.802000+00:00,16.428,1.40483,0,0,0,0,0,0,0,0,4.5,0.74,30,0,22,17.92,99681,51.59,34.19,29.909,3
2023-12-19 05:52:31.711000+00:00,17.206,2.29419,0,0,0,0,0,0,0,0,4.93,0.76,30,0,22,17.92,99683,51.56,36.1,29.906,3
2023-12-19 05:53:01.617000+00:00,13.363,0.10923,41.57,0,0,0,0,0,0,0,9.17,0.68,30,0,34,17.91,99677,51.57,38.02,29.906,3
2023-12-19 05:53:31.523000+00:00,16.541,1.55197,0,0,0,0,0,0,0,0,3.73,0.64,30,0,22,17.91,99677,51.58,36.05,29.909,3
2023-12-19 05:54:01.432000+00:00,17.607,2.13661,0,0,0,0,0,0,0,0,4.77,0.64,30,0,22,17.91,99675,51.57,35.9,29.907,3
2023-12-19 05:54:31.339000+00:00,17.479,2.86703,0,0,0,0,0,0,0,0,4.43,0.65,30,0,22,17.91,99677,51.53,34.82,29.909,3
2023-12-19 05:55:01.248000+00:00,16.984,4.66567,0,0,0,0,0,0,0,0,3.67,0.65,30,0,22,17.91,99677.66,51.53,34.61,29.904,3
2023-12-19 05:55:31.152000+00:00,17.338,2.31578,0,0,0,0,0,0,0,0,4.33,0.64,30,0,22,17.9,99677,51.52,34.76,29.909,3
2023-12-19 05:56:01.061000+00:00,16.843,0.3163,0,0,0,0,0,0,0,0,4.37,0.63,30,0,22,17.9,99676,51.51,35.45,29.905,3
2023-12-19 05:56:30.966000+00:00,17.508,3.31694,28.45,0,0,0,0,0,0,0,5.13,0.64,30,0,26,17.9,99676.34,51.53,35.67,29.909,3
2023-12-19 05:57:00.875000+00:00,0,0,0,0,0,0,0,0,0,0,7.4,0.67,30,0,22,17.9,99673,51.53,35.4,29.908,3
2023-12-19 05:57:30.783000+00:00,17.063,0.38474,0,0,0,0,0,0,0,0,7,0.67,30,0,22,17.89,99673,51.56,37.14,29.905,3
2023-12-19 05:58:00.688000+00:00,17.359,0.04999,0,0,0,0,0,0,0,0,5.6,0.67,30,0,22,17.9,99671,51.57,37.18,29.907,3
2023-12-19 05:58:30.595000+00:00,17.365,4.8411,0,0,0,0,0,0,0,0,6.8,0.67,30,0,22,17.89,99673,51.58,37.17,29.907,3
2023-12-19 05:59:00.502000+00:00,20,0.29758,0,0,0,0,0,0,0,0,6.23,0.67,30,0,22,17.89,99676.34,51.53,37.1,29.907,3
2023-12-19 05:59:30.409000+00:00,18.232,3.12726,0,0,0,0,0,0,0,0,7.3,0.67,30,0,22,17.89,99678.34,51.54,37.38,29.908,3
2023-12-19 06:00:00.317000+00:00,19.716,0.39142,0,0,0,0,0,0,0,0,7.83,0.67,30,0,22,17.89,99677,51.52,36.31,29.907,3
2023-12-19 06:00:30.224000+00:00,16.766,0.66772,0,0,0,0,0,0,0,0,7.9,0.67,30,0,22,17.89,99677.66,51.51,35.75,29.907,3
2023-12-19 06:01:00.131000+00:00,16.478,0.09522,0,0,0,0,0,0,0,0,6.4,0.67,30,0,26,17.89,99677.66,51.5,37.27,29.907,3
2023-12-19 06:01:30.038000+00:00,0,0,0,0,0,0,0,0,0,0,5.37,0.66,30,0,22,17.89,99681,51.49,37.33,29.908,3
2023-12-19 06:01:59.946000+00:00,15.223,0.02902,0,0,0,0,0,0,0,0,6.67,0.67,30,0,22,17.88,99679.66,51.48,34.56,29.907,3
2023-12-19 06:02:29.853000+00:00,16.607,0.584,46.26,0,0,0,0,0,0,0,7.5,0.59,30,0,35,17.88,99679,51.47,35.26,29.906,3
2023-12-19 06:02:59.759000+00:00,17.325,0.01445,0,0,0,0,0,0,0,0,6.2,0.53,30,0,22,17.87,99679,51.48,36.16,29.908,3
2023-12-19 06:03:29.667000+00:00,16.597,0.06237,0,0,0,0,0,0,0,0,3.5,0.58,30,0,22,17.87,99680,51.44,38.44,29.908,3
2023-12-19 06:03:59.575000+00:00,0,0,0,0,0,0,0,0,0,0,4.8,0.6,30,0,22,17.87,99678.34,51.41,35.92,29.909,3
2023-12-19 06:04:29.484000+00:00,15.006,0.84875,0,0,0,0,0,0,0,0,4.83,0.6,30,0,22,17.86,99679.66,51.41,36.34,29.905,3
2023-12-19 06:04:59.389000+00:00,14.842,0.18595,0,0,0,0,0,0,0,0,3.33,0.58,30,0,29,17.86,99683,51.45,36.52,29.906,3
2023-12-19 06:05:29.295000+00:00,15.46,0.3422,0,0,0,0,0,0,0,0,5.17,0.59,30,0,22,17.85,99679,51.49,37.39,29.911,3
2023-12-19 06:05:59.206000+00:00,18.604,2.88811,0,0,0,0,0,0,0,0,2.7,0.61,30,0,22,17.85,99679,51.49,37.04,29.907,3
2023-12-19 06:06:29.113000+00:00,17.003,1.72401,0,0,0,0,0,0,0,0,4.47,0.61,30,0,22,17.85,99676.34,51.48,36.41,29.904,3
2023-12-19 06:06:59.017000+00:00,17.253,1.24715,0,0,0,0,0,0,0,0,4.3,0.62,30,0,22,17.86,99675,51.44,34.47,29.91,3
2023-12-19 06:07:28.927000+00:00,18.323,0.11267,0,0,0,0,0,0,0,0,2.21,0.59,30,0,22,17.85,99674.34,51.48,33.23,29.907,3
2023-12-19 06:07:58.834000+00:00,20.364,0.64058,0,0,0,0,0,0,0,0,4,0.61,30,0,22,17.84,99675.66,51.47,34.86,29.907,3
2023-12-19 06:08:28.741000+00:00,18.165,0.23874,0,0,0,0,0,0,0,0,3.97,0.61,30,0,22,17.84,99673,51.44,37.65,29.905,3
2023-12-19 06:08:58.646000+00:00,0,0,0,0,0,0,0,0,0,0,1.83,0.6,30,0,22,17.83,99673.66,51.49,35.6,29.908,3
2023-12-19 06:09:28.554000+00:00,18.113,0.53825,0,0,0,0,0,0,0,0,6.13,0.62,30,0,22,17.83,99677,51.51,35.43,29.908,3
2023-12-19 06:09:58.462000+00:00,15.237,1.04792,0,0,0,0,0,0,0,0,6.6,0.63,30,0,22,17.83,99677,51.5,36.83,29.908,3
2023-12-19 06:10:28.370000+00:00,14.338,0.67957,0,0,0,0,0,0,0,0,5.97,0.62,30,0,22,17.82,99677,51.5,37.59,29.905,3
2023-12-19 06:10:58.275000+00:00,14.42,0.02718,0,0,0,0,0,0,0,0,5.87,0.63,30,0,22,17.83,99678.34,51.47,35.2,29.907,3
2023-12-19 06:11:28.182000+00:00,17.661,0.97224,0,0,0,0,0,0,0,0,3.97,0.62,30,0,22,17.81,99677,51.49,36.33,29.909,3
2023-12-19 06:11:58.091000+00:00,18.868,0.50697,0,0,0,0,0,0,0,0,4.57,0.61,30,0,22,17.81,99674,51.49,35.29,29.908,3
2023-12-19 06:12:27.999000+00:00,15.556,1.79509,0,0,0,0,0,0,0,0,3.7,0.64,30,0,22,17.8,99671,51.52,35.64,29.903,3
